"job_id","skill_raw","skill_name","skill_category","is_required","career_category","seniority_level","posting_year","is_entry_level","work_mode"
"SYN_00107","postman","Postman","Tool/Methodology",TRUE,"QA & Test Automation","Junior",2016,TRUE,"On-site"
"SYN_00107","Playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Junior",2016,TRUE,"On-site"
"SYN_00107","Java","Java","Programming Language",TRUE,"QA & Test Automation","Junior",2016,TRUE,"On-site"
"SYN_00108","python","Python","Programming Language",TRUE,"Data & AI / ML","Senior",2020,FALSE,"Hybrid"
"SYN_00108","Pandas","Pandas","Framework/Library",TRUE,"Data & AI / ML","Senior",2020,FALSE,"Hybrid"
"SYN_00108","PyTorch","PyTorch","Framework/Library",TRUE,"Data & AI / ML","Senior",2020,FALSE,"Hybrid"
"SYN_00108","tensorflow","TensorFlow","Framework/Library",FALSE,"Data & AI / ML","Senior",2020,FALSE,"Hybrid"
"SYN_00109","Firewall Configuration","Firewall Configuration","Domain/Other",TRUE,"Cyber Security","Lead",2024,FALSE,"Hybrid"
"SYN_00109","linux","Linux","Tool/Methodology",TRUE,"Cyber Security","Lead",2024,FALSE,"Hybrid"
"SYN_00109","Vulnerability Assessment","Vulnerability Assessment","Domain/Other",FALSE,"Cyber Security","Lead",2024,FALSE,"Hybrid"
"SYN_00110","JIRA","JIRA","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2021,FALSE,"Hybrid"
"SYN_00110","postman","Postman","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2021,FALSE,"Hybrid"
"SYN_00110","JMeter","JMeter","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2021,FALSE,"Hybrid"
"SYN_00110","Cypress","Cypress","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2021,FALSE,"Hybrid"
"SYN_00110","Manual Testing","Manual Testing","Tool/Methodology",FALSE,"QA & Test Automation","Mid",2021,FALSE,"Hybrid"
"SYN_00111","Java","Java","Programming Language",TRUE,"QA & Test Automation","Mid",2022,FALSE,"Hybrid"
"SYN_00111","postman","Postman","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2022,FALSE,"Hybrid"
"SYN_00111","JIRA","JIRA","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2022,FALSE,"Hybrid"
"SYN_00111","JMeter","JMeter","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2022,FALSE,"Hybrid"
"SYN_00111","playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2022,FALSE,"Hybrid"
"SYN_00112","jmeter","JMeter","Tool/Methodology",TRUE,"QA & Test Automation","Junior",2025,TRUE,"On-site"
"SYN_00112","jira","JIRA","Tool/Methodology",TRUE,"QA & Test Automation","Junior",2025,TRUE,"On-site"
"SYN_00112","Manual Testing","Manual Testing","Tool/Methodology",FALSE,"QA & Test Automation","Junior",2025,TRUE,"On-site"
"SYN_00113","Python3","Python","Programming Language",TRUE,"Software Engineering","Intern",2017,TRUE,"On-site"
"SYN_00113","dot net",".NET","Framework/Library",TRUE,"Software Engineering","Intern",2017,TRUE,"On-site"
"SYN_00113","Java 17","Java","Programming Language",TRUE,"Software Engineering","Intern",2017,TRUE,"On-site"
"SYN_00113","PostgreSQL","PostgreSQL","Database",TRUE,"Software Engineering","Intern",2017,TRUE,"On-site"
"SYN_00113","react.js","React","Framework/Library",TRUE,"Software Engineering","Intern",2017,TRUE,"On-site"
"SYN_00113","NodeJS","Node.js","Framework/Library",TRUE,"Software Engineering","Intern",2017,TRUE,"On-site"
"SYN_00114","MySQL","MySQL","Database",FALSE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00114","Java 17","Java","Programming Language",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00114","dot net",".NET","Framework/Library",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00114","docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00114","SpringBoot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00114","react.js","React","Framework/Library",FALSE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00115","REST","REST","Domain/Other",FALSE,"Software Engineering","Intern",2025,TRUE,"On-site"
"SYN_00115","TypeScript","TypeScript","Programming Language",TRUE,"Software Engineering","Intern",2025,TRUE,"On-site"
"SYN_00115","Spring Boot","Spring Boot","Framework/Library",FALSE,"Software Engineering","Intern",2025,TRUE,"On-site"
"SYN_00115","NodeJS","Node.js","Framework/Library",TRUE,"Software Engineering","Intern",2025,TRUE,"On-site"
"SYN_00116","Core Java","Java","Programming Language",FALSE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00116","SpringBoot","Spring Boot","Framework/Library",FALSE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00116","MySQL","MySQL","Database",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00116","RESTful API","REST API","Tool/Methodology",TRUE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00116","PostgreSQL","PostgreSQL","Database",FALSE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00116","dot net",".NET","Framework/Library",FALSE,"Software Engineering","Mid",2018,FALSE,"Hybrid"
"SYN_00117","Java","Java","Programming Language",TRUE,"Software Engineering","Mid",2024,FALSE,"Remote"
"SYN_00117","Node.js","Node.js","Framework/Library",TRUE,"Software Engineering","Mid",2024,FALSE,"Remote"
"SYN_00117",".NET Core",".NET","Framework/Library",TRUE,"Software Engineering","Mid",2024,FALSE,"Remote"
"SYN_00117","REACT","React","Framework/Library",FALSE,"Software Engineering","Mid",2024,FALSE,"Remote"
"SYN_00117","Python","Python","Programming Language",TRUE,"Software Engineering","Mid",2024,FALSE,"Remote"
"SYN_00117","postgres","PostgreSQL","Database",TRUE,"Software Engineering","Mid",2024,FALSE,"Remote"
"SYN_00118","selenium","Selenium","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2019,FALSE,"Hybrid"
"SYN_00118","Playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2019,FALSE,"Hybrid"
"SYN_00118","JMeter","JMeter","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2019,FALSE,"Hybrid"
"SYN_00118","manual QA","Manual Testing","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2019,FALSE,"Hybrid"
"SYN_00118","Cypress","Cypress","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2019,FALSE,"Hybrid"
"SYN_00119","playwright","Playwright","Tool/Methodology",FALSE,"QA & Test Automation","Intern",2025,TRUE,"On-site"
"SYN_00119","Cypress","Cypress","Tool/Methodology",TRUE,"QA & Test Automation","Intern",2025,TRUE,"On-site"
"SYN_00119","postman","Postman","Tool/Methodology",TRUE,"QA & Test Automation","Intern",2025,TRUE,"On-site"
"SYN_00119","Selenium WebDriver","Selenium","Tool/Methodology",TRUE,"QA & Test Automation","Intern",2025,TRUE,"On-site"
"SYN_00120","spring-boot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Lead",2024,FALSE,"Remote"
"SYN_00120","Node.js","Node.js","Framework/Library",TRUE,"Software Engineering","Lead",2024,FALSE,"Remote"
"SYN_00120","Python","Python","Programming Language",FALSE,"Software Engineering","Lead",2024,FALSE,"Remote"
"SYN_00121","Postman","Postman","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2016,FALSE,"Remote"
"SYN_00121","selenium","Selenium","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2016,FALSE,"Remote"
"SYN_00121","JMeter","JMeter","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2016,FALSE,"Remote"
"SYN_00121","Java","Java","Programming Language",FALSE,"QA & Test Automation","Senior",2016,FALSE,"Remote"
"SYN_00122","TS","TypeScript","Programming Language",TRUE,"Software Engineering","Senior",2023,FALSE,"On-site"
"SYN_00122","python","Python","Programming Language",TRUE,"Software Engineering","Senior",2023,FALSE,"On-site"
"SYN_00122","Docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Senior",2023,FALSE,"On-site"
"SYN_00123","Selenium","Selenium","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2026,FALSE,"On-site"
"SYN_00123","manual QA","Manual Testing","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2026,FALSE,"On-site"
"SYN_00123","JMeter","JMeter","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2026,FALSE,"On-site"
"SYN_00123","jira","JIRA","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2026,FALSE,"On-site"
"SYN_00123","Java","Java","Programming Language",FALSE,"QA & Test Automation","Senior",2026,FALSE,"On-site"
"SYN_00123","playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2026,FALSE,"On-site"
"SYN_00124","Microsoft Azure","Azure","Cloud/DevOps",TRUE,"Cloud & DevOps","Lead",2019,FALSE,"Hybrid"
"SYN_00124","Terraform","Terraform","Cloud/DevOps",TRUE,"Cloud & DevOps","Lead",2019,FALSE,"Hybrid"
"SYN_00124","CI/CD","CI/CD","Tool/Methodology",TRUE,"Cloud & DevOps","Lead",2019,FALSE,"Hybrid"
"SYN_00124","Linux","Linux","Tool/Methodology",TRUE,"Cloud & DevOps","Lead",2019,FALSE,"Hybrid"
"SYN_00125","Requirements Analysis","Requirements Analysis","Domain/Other",TRUE,"Management & Business Analysis","Junior",2016,TRUE,"On-site"
"SYN_00125","Sprint Planning","Sprint Planning","Domain/Other",TRUE,"Management & Business Analysis","Junior",2016,TRUE,"On-site"
"SYN_00125","jira / confluence","JIRA","Tool/Methodology",TRUE,"Management & Business Analysis","Junior",2016,TRUE,"On-site"
"SYN_00125","Agile/Scrum","Agile","Tool/Methodology",TRUE,"Management & Business Analysis","Junior",2016,TRUE,"On-site"
"SYN_00126","playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2025,FALSE,"On-site"
"SYN_00126","Cypress.io","Cypress","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2025,FALSE,"On-site"
"SYN_00126","jmeter","JMeter","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2025,FALSE,"On-site"
"SYN_00126","selenium","Selenium","Tool/Methodology",FALSE,"QA & Test Automation","Mid",2025,FALSE,"On-site"
"SYN_00126","Java","Java","Programming Language",TRUE,"QA & Test Automation","Mid",2025,FALSE,"On-site"
"SYN_00127","Spring Boot","Spring Boot","Framework/Library",FALSE,"Software Engineering","Mid",2016,FALSE,"On-site"
"SYN_00127","ReactJS","React","Framework/Library",TRUE,"Software Engineering","Mid",2016,FALSE,"On-site"
"SYN_00127","dot net",".NET","Framework/Library",TRUE,"Software Engineering","Mid",2016,FALSE,"On-site"
"SYN_00127","typescript","TypeScript","Programming Language",TRUE,"Software Engineering","Mid",2016,FALSE,"On-site"
"SYN_00128","dot net",".NET","Framework/Library",TRUE,"Software Engineering","Senior",2019,FALSE,"On-site"
"SYN_00128","postgres","PostgreSQL","Database",TRUE,"Software Engineering","Senior",2019,FALSE,"On-site"
"SYN_00128","Core Java","Java","Programming Language",TRUE,"Software Engineering","Senior",2019,FALSE,"On-site"
"SYN_00129","wireframes","Wireframes","Domain/Other",TRUE,"UI/UX & Product Design","Junior",2017,TRUE,"Hybrid"
"SYN_00129","User Research","User Research","Domain/Other",TRUE,"UI/UX & Product Design","Junior",2017,TRUE,"Hybrid"
"SYN_00129","Prototyping","Prototyping","Domain/Other",TRUE,"UI/UX & Product Design","Junior",2017,TRUE,"Hybrid"
"SYN_00130","jmeter","JMeter","Tool/Methodology",FALSE,"QA & Test Automation","Senior",2018,FALSE,"On-site"
"SYN_00130","Playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2018,FALSE,"On-site"
"SYN_00130","jira","JIRA","Tool/Methodology",TRUE,"QA & Test Automation","Senior",2018,FALSE,"On-site"
"SYN_00131","python","Python","Programming Language",TRUE,"Software Engineering","Intern",2023,TRUE,"On-site"
"SYN_00131","ReactJS","React","Framework/Library",TRUE,"Software Engineering","Intern",2023,TRUE,"On-site"
"SYN_00131","PostgreSQL","PostgreSQL","Database",TRUE,"Software Engineering","Intern",2023,TRUE,"On-site"
"SYN_00131","dot net",".NET","Framework/Library",FALSE,"Software Engineering","Intern",2023,TRUE,"On-site"
"SYN_00131","docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Intern",2023,TRUE,"On-site"
"SYN_00131","node","Node.js","Framework/Library",TRUE,"Software Engineering","Intern",2023,TRUE,"On-site"
"SYN_00132","pytorch","PyTorch","Framework/Library",TRUE,"Data & AI / ML","Senior",2018,FALSE,"Hybrid"
"SYN_00132","pandas","Pandas","Framework/Library",TRUE,"Data & AI / ML","Senior",2018,FALSE,"Hybrid"
"SYN_00132","SQL","SQL","Database",TRUE,"Data & AI / ML","Senior",2018,FALSE,"Hybrid"
"SYN_00133","ISO27001","ISO27001","Domain/Other",TRUE,"Cyber Security","Junior",2023,TRUE,"Hybrid"
"SYN_00133","Firewall Configuration","Firewall Configuration","Domain/Other",TRUE,"Cyber Security","Junior",2023,TRUE,"Hybrid"
"SYN_00133","Vulnerability Assessment","Vulnerability Assessment","Domain/Other",TRUE,"Cyber Security","Junior",2023,TRUE,"Hybrid"
"SYN_00133","SIEM","SIEM","Tool/Methodology",FALSE,"Cyber Security","Junior",2023,TRUE,"Hybrid"
"SYN_00133","linux","Linux","Tool/Methodology",TRUE,"Cyber Security","Junior",2023,TRUE,"Hybrid"
"SYN_00134","REST","REST","Domain/Other",FALSE,"Software Engineering","Senior",2020,FALSE,"On-site"
"SYN_00134","MySQL","MySQL","Database",TRUE,"Software Engineering","Senior",2020,FALSE,"On-site"
"SYN_00134","ReactJS","React","Framework/Library",FALSE,"Software Engineering","Senior",2020,FALSE,"On-site"
"SYN_00134","Python3","Python","Programming Language",FALSE,"Software Engineering","Senior",2020,FALSE,"On-site"
"SYN_00134","TS","TypeScript","Programming Language",FALSE,"Software Engineering","Senior",2020,FALSE,"On-site"
"SYN_00134","dot net",".NET","Framework/Library",TRUE,"Software Engineering","Senior",2020,FALSE,"On-site"
"SYN_00135","RESTful API","REST API","Tool/Methodology",TRUE,"Software Engineering","Junior",2016,TRUE,"Hybrid"
"SYN_00135","node","Node.js","Framework/Library",TRUE,"Software Engineering","Junior",2016,TRUE,"Hybrid"
"SYN_00135","Docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Junior",2016,TRUE,"Hybrid"
"SYN_00135","mysql","MySQL","Database",TRUE,"Software Engineering","Junior",2016,TRUE,"Hybrid"
"SYN_00136","java","Java","Programming Language",FALSE,"Software Engineering","Mid",2019,FALSE,"Hybrid"
"SYN_00136","Postgresql","PostgreSQL","Database",TRUE,"Software Engineering","Mid",2019,FALSE,"Hybrid"
"SYN_00136","Python","Python","Programming Language",TRUE,"Software Engineering","Mid",2019,FALSE,"Hybrid"
"SYN_00136","Docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Mid",2019,FALSE,"Hybrid"
"SYN_00137","ReactJS","React","Framework/Library",FALSE,"Software Engineering","Lead",2025,FALSE,"Remote"
"SYN_00137","node","Node.js","Framework/Library",TRUE,"Software Engineering","Lead",2025,FALSE,"Remote"
"SYN_00137","java","Java","Programming Language",TRUE,"Software Engineering","Lead",2025,FALSE,"Remote"
"SYN_00138","Core Java","Java","Programming Language",TRUE,"Software Engineering","Mid",2022,FALSE,"On-site"
"SYN_00138","typescript","TypeScript","Programming Language",TRUE,"Software Engineering","Mid",2022,FALSE,"On-site"
"SYN_00138","Docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Mid",2022,FALSE,"On-site"
"SYN_00139",".NET Core",".NET","Framework/Library",FALSE,"Software Engineering","Mid",2021,FALSE,"On-site"
"SYN_00139","c#","C#","Programming Language",TRUE,"Software Engineering","Mid",2021,FALSE,"On-site"
"SYN_00139","spring-boot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Mid",2021,FALSE,"On-site"
"SYN_00140","Power BI","Power BI","Tool/Methodology",TRUE,"Data & AI / ML","Junior",2018,TRUE,"On-site"
"SYN_00140","Spark","Spark","Framework/Library",TRUE,"Data & AI / ML","Junior",2018,TRUE,"On-site"
"SYN_00140","SQL","SQL","Database",TRUE,"Data & AI / ML","Junior",2018,TRUE,"On-site"
"SYN_00140","PyTorch","PyTorch","Framework/Library",TRUE,"Data & AI / ML","Junior",2018,TRUE,"On-site"
"SYN_00140","Pandas","Pandas","Framework/Library",TRUE,"Data & AI / ML","Junior",2018,TRUE,"On-site"
"SYN_00140","tensorflow","TensorFlow","Framework/Library",TRUE,"Data & AI / ML","Junior",2018,TRUE,"On-site"
"SYN_00141","manual QA","Manual Testing","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2024,FALSE,"Hybrid"
"SYN_00141","Selenium WebDriver","Selenium","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2024,FALSE,"Hybrid"
"SYN_00141","playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2024,FALSE,"Hybrid"
"SYN_00142","ISO27001","ISO27001","Domain/Other",TRUE,"Cyber Security","Mid",2018,FALSE,"Hybrid"
"SYN_00142","Splunk","Splunk","Tool/Methodology",TRUE,"Cyber Security","Mid",2018,FALSE,"Hybrid"
"SYN_00142","Network Security","Network Security","Domain/Other",FALSE,"Cyber Security","Mid",2018,FALSE,"Hybrid"
"SYN_00142","Linux","Linux","Tool/Methodology",TRUE,"Cyber Security","Mid",2018,FALSE,"Hybrid"
"SYN_00142","Vulnerability Assessment","Vulnerability Assessment","Domain/Other",TRUE,"Cyber Security","Mid",2018,FALSE,"Hybrid"
"SYN_00143","docker","Docker","Cloud/DevOps",FALSE,"Software Engineering","Senior",2020,FALSE,"Hybrid"
"SYN_00143","NodeJS","Node.js","Framework/Library",TRUE,"Software Engineering","Senior",2020,FALSE,"Hybrid"
"SYN_00143","C#.NET","C#","Programming Language",TRUE,"Software Engineering","Senior",2020,FALSE,"Hybrid"
"SYN_00143","typescript","TypeScript","Programming Language",TRUE,"Software Engineering","Senior",2020,FALSE,"Hybrid"
"SYN_00144","UX Research","UX Research","Domain/Other",TRUE,"UI/UX & Product Design","Senior",2024,FALSE,"Remote"
"SYN_00144","Design Tokens","Design Tokens","Domain/Other",TRUE,"UI/UX & Product Design","Senior",2024,FALSE,"Remote"
"SYN_00144","interactive prototypes","Interactive Prototypes","Domain/Other",FALSE,"UI/UX & Product Design","Senior",2024,FALSE,"Remote"
"SYN_00144","wireframes","Wireframes","Domain/Other",FALSE,"UI/UX & Product Design","Senior",2024,FALSE,"Remote"
"SYN_00144","FIGMA","Figma","Tool/Methodology",TRUE,"UI/UX & Product Design","Senior",2024,FALSE,"Remote"
"SYN_00145","Spring Boot","Spring Boot","Framework/Library",FALSE,"Software Engineering","Mid",2020,FALSE,"On-site"
"SYN_00145","typescript","TypeScript","Programming Language",TRUE,"Software Engineering","Mid",2020,FALSE,"On-site"
"SYN_00145",".NET Core",".NET","Framework/Library",TRUE,"Software Engineering","Mid",2020,FALSE,"On-site"
"SYN_00145","react.js","React","Framework/Library",TRUE,"Software Engineering","Mid",2020,FALSE,"On-site"
"SYN_00146","React","React","Framework/Library",TRUE,"Software Engineering","Mid",2017,FALSE,"Remote"
"SYN_00146","NodeJS","Node.js","Framework/Library",TRUE,"Software Engineering","Mid",2017,FALSE,"Remote"
"SYN_00146","typescript","TypeScript","Programming Language",TRUE,"Software Engineering","Mid",2017,FALSE,"Remote"
"SYN_00146","Docker","Docker","Cloud/DevOps",TRUE,"Software Engineering","Mid",2017,FALSE,"Remote"
"SYN_00146","MySQL","MySQL","Database",TRUE,"Software Engineering","Mid",2017,FALSE,"Remote"
"SYN_00146","Core Java","Java","Programming Language",FALSE,"Software Engineering","Mid",2017,FALSE,"Remote"
"SYN_00147","react.js","React","Framework/Library",TRUE,"Software Engineering","Mid",2023,FALSE,"Hybrid"
"SYN_00147","c#","C#","Programming Language",TRUE,"Software Engineering","Mid",2023,FALSE,"Hybrid"
"SYN_00147","NodeJS","Node.js","Framework/Library",TRUE,"Software Engineering","Mid",2023,FALSE,"Hybrid"
"SYN_00148","tensorflow","TensorFlow","Framework/Library",FALSE,"Data & AI / ML","Junior",2022,TRUE,"Hybrid"
"SYN_00148","PyTorch","PyTorch","Framework/Library",TRUE,"Data & AI / ML","Junior",2022,TRUE,"Hybrid"
"SYN_00148","PySpark","PySpark","Framework/Library",FALSE,"Data & AI / ML","Junior",2022,TRUE,"Hybrid"
"SYN_00149","Spark","Spark","Framework/Library",FALSE,"Data & AI / ML","Intern",2021,TRUE,"On-site"
"SYN_00149","pytorch","PyTorch","Framework/Library",TRUE,"Data & AI / ML","Intern",2021,TRUE,"On-site"
"SYN_00149","pandas","Pandas","Framework/Library",TRUE,"Data & AI / ML","Intern",2021,TRUE,"On-site"
"SYN_00149","PowerBI","Power BI","Tool/Methodology",TRUE,"Data & AI / ML","Intern",2021,TRUE,"On-site"
"SYN_00149","tensorflow","TensorFlow","Framework/Library",TRUE,"Data & AI / ML","Intern",2021,TRUE,"On-site"
"SYN_00150","node","Node.js","Framework/Library",TRUE,"Software Engineering","Lead",2025,FALSE,"On-site"
"SYN_00150","SpringBoot","Spring Boot","Framework/Library",TRUE,"Software Engineering","Lead",2025,FALSE,"On-site"
"SYN_00150","dot net",".NET","Framework/Library",TRUE,"Software Engineering","Lead",2025,FALSE,"On-site"
"SYN_00151",".NET Core",".NET","Framework/Library",TRUE,"Software Engineering","Intern",2022,TRUE,"Hybrid"
"SYN_00151","Java","Java","Programming Language",TRUE,"Software Engineering","Intern",2022,TRUE,"Hybrid"
"SYN_00151","REST APIs","REST API","Tool/Methodology",FALSE,"Software Engineering","Intern",2022,TRUE,"Hybrid"
"SYN_00151","NodeJS","Node.js","Framework/Library",TRUE,"Software Engineering","Intern",2022,TRUE,"Hybrid"
"SYN_00152","IaC","Terraform","Cloud/DevOps",TRUE,"Cloud & DevOps","Senior",2018,FALSE,"Hybrid"
"SYN_00152","Linux","Linux","Tool/Methodology",TRUE,"Cloud & DevOps","Senior",2018,FALSE,"Hybrid"
"SYN_00152","AWS","AWS","Cloud/DevOps",TRUE,"Cloud & DevOps","Senior",2018,FALSE,"Hybrid"
"SYN_00152","Azure","Azure","Cloud/DevOps",TRUE,"Cloud & DevOps","Senior",2018,FALSE,"Hybrid"
"SYN_00152","k8s","Kubernetes","Cloud/DevOps",TRUE,"Cloud & DevOps","Senior",2018,FALSE,"Hybrid"
"SYN_00152","docker","Docker","Cloud/DevOps",TRUE,"Cloud & DevOps","Senior",2018,FALSE,"Hybrid"
"SYN_00153","Network Security","Network Security","Domain/Other",TRUE,"Cyber Security","Lead",2019,FALSE,"On-site"
"SYN_00153","VAPT","VAPT","Domain/Other",TRUE,"Cyber Security","Lead",2019,FALSE,"On-site"
"SYN_00153","Linux","Linux","Tool/Methodology",FALSE,"Cyber Security","Lead",2019,FALSE,"On-site"
"SYN_00153","QRadar","QRadar","Domain/Other",TRUE,"Cyber Security","Lead",2019,FALSE,"On-site"
"SYN_00154","Ubuntu/RHEL","Linux","Tool/Methodology",TRUE,"Cloud & DevOps","Junior",2019,TRUE,"Hybrid"
"SYN_00154","Amazon Web Services","AWS","Cloud/DevOps",TRUE,"Cloud & DevOps","Junior",2019,TRUE,"Hybrid"
"SYN_00154","Azure","Azure","Cloud/DevOps",TRUE,"Cloud & DevOps","Junior",2019,TRUE,"Hybrid"
"SYN_00154","k8s","Kubernetes","Cloud/DevOps",TRUE,"Cloud & DevOps","Junior",2019,TRUE,"Hybrid"
"SYN_00154","GitLab CI","CI/CD","Tool/Methodology",TRUE,"Cloud & DevOps","Junior",2019,TRUE,"Hybrid"
"SYN_00155","SIEM","SIEM","Tool/Methodology",TRUE,"Cyber Security","Junior",2020,TRUE,"On-site"
"SYN_00155","Linux","Linux","Tool/Methodology",TRUE,"Cyber Security","Junior",2020,TRUE,"On-site"
"SYN_00155","Vulnerability Assessment","Vulnerability Assessment","Domain/Other",TRUE,"Cyber Security","Junior",2020,TRUE,"On-site"
"SYN_00155","ISO27001","ISO27001","Domain/Other",TRUE,"Cyber Security","Junior",2020,TRUE,"On-site"
"SYN_00156","k8s","Kubernetes","Cloud/DevOps",FALSE,"Cloud & DevOps","Mid",2019,FALSE,"Hybrid"
"SYN_00156","azure","Azure","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2019,FALSE,"Hybrid"
"SYN_00156","AWS","AWS","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2019,FALSE,"Hybrid"
"SYN_00156","GitLab CI","CI/CD","Tool/Methodology",TRUE,"Cloud & DevOps","Mid",2019,FALSE,"Hybrid"
"SYN_00157","Playwright","Playwright","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2020,FALSE,"Hybrid"
"SYN_00157","manual QA","Manual Testing","Tool/Methodology",TRUE,"QA & Test Automation","Mid",2020,FALSE,"Hybrid"
"SYN_00157","Java","Java","Programming Language",TRUE,"QA & Test Automation","Mid",2020,FALSE,"Hybrid"
"SYN_00157","Cypress.io","Cypress","Tool/Methodology",FALSE,"QA & Test Automation","Mid",2020,FALSE,"Hybrid"
"SYN_00158","Project Management","Project Management","Domain/Other",TRUE,"Management & Business Analysis","Mid",2021,FALSE,"Remote"
"SYN_00158","jira / confluence","JIRA","Tool/Methodology",FALSE,"Management & Business Analysis","Mid",2021,FALSE,"Remote"
"SYN_00158","Agile","Agile","Tool/Methodology",TRUE,"Management & Business Analysis","Mid",2021,FALSE,"Remote"
"SYN_00158","SQL","SQL","Database",TRUE,"Management & Business Analysis","Mid",2021,FALSE,"Remote"
"SYN_00158","Business Analysis","Business Analysis","Domain/Other",TRUE,"Management & Business Analysis","Mid",2021,FALSE,"Remote"
"SYN_00159","docker","Docker","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2024,FALSE,"On-site"
"SYN_00159","Azure","Azure","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2024,FALSE,"On-site"
"SYN_00159","Terraform","Terraform","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2024,FALSE,"On-site"
"SYN_00159","K8s","Kubernetes","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2024,FALSE,"On-site"
"SYN_00159","linux administration","Linux","Tool/Methodology",TRUE,"Cloud & DevOps","Mid",2024,FALSE,"On-site"
"SYN_00160","Java","Java","Programming Language",TRUE,"QA & Test Automation","Lead",2017,FALSE,"On-site"
"SYN_00160","Selenium","Selenium","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2017,FALSE,"On-site"
"SYN_00160","postman","Postman","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2017,FALSE,"On-site"
"SYN_00160","Cypress.io","Cypress","Tool/Methodology",FALSE,"QA & Test Automation","Lead",2017,FALSE,"On-site"
"SYN_00160","jmeter","JMeter","Tool/Methodology",TRUE,"QA & Test Automation","Lead",2017,FALSE,"On-site"
"SYN_00160","playwright","Playwright","Tool/Methodology",FALSE,"QA & Test Automation","Lead",2017,FALSE,"On-site"
"SYN_00161","AWS","AWS","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2025,FALSE,"On-site"
"SYN_00161","Linux","Linux","Tool/Methodology",FALSE,"Cloud & DevOps","Mid",2025,FALSE,"On-site"
"SYN_00161","K8s","Kubernetes","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2025,FALSE,"On-site"
"SYN_00161","Docker","Docker","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2025,FALSE,"On-site"
"SYN_00161","azure","Azure","Cloud/DevOps",TRUE,"Cloud & DevOps","Mid",2025,FALSE,"On-site"
